index,erabuilt,numstories,roofshape,fpAreas,occupancy2,fparea,repaircost,constype,occupancy,Lat,Lon
1880,1975,2,Hip,3084,Other,3607.0,519447.838,W1,RES1,37.90293135238095,-122.50251001904763
1881,1975,2,Hip,3231,Residential,3214.0,476535.439,RM1,RES1,37.902745384615386,-122.50266503076922
1882,1975,2,Hip,3261,Residential,3607.0,628794.48,RM1,RES1,37.90261817368421,-122.50286245789475
1883,1975,1,Gable,4039,Residential,2767.0,436886.042,RM1,RES1,37.90715229090909,-122.4974341090909
1884,1975,1,Hip,4051,Residential,2653.0,426258.606,W1,RES1,37.90699817692309,-122.49674009230769
1885,1975,2,Gable,3075,Residential,2701.0,429332.829,W1,RES1,37.90667975454546,-122.49675986363637
1886,1975,2,Hip,1536,Residential,2701.0,429332.829,W1,RES1,37.906376404347824,-122.49695392173913
1887,1975,3,Flat,1938,Residential,3349.0,520928.492,RM1,RES1,37.906267638461536,-122.4974151
1888,1975,2,Hip,2270,Residential,2945.0,451335.427,RM1,RES1,37.90523058095238,-122.49721143809526
1889,1975,2,Gable,3245,Residential,4140.0,571515.192,W1,RES1,37.90536249090909,-122.49690292727274
1890,1975,2,Hip,3012,Residential,4521.0,603117.658,RM1,RES1,37.90551279411765,-122.49651491176468
1891,1975,2,Hip,3216,Residential,3897.0,548967.665,RM1,RES1,37.90573458571428,-122.49628506666666
1892,1975,2,Hip,3267,Residential,4146.0,572040.291,RM1,RES1,37.9058801952381,-122.49602426190478
1893,1975,2,Hip,3801,Residential,3589.0,517555.512,W1,RES1,37.90609815555555,-122.49583420000002
1894,1975,2,Hip,2507,Residential,3810.0,540303.049,W1,RES1,37.90620695333334,-122.49550842
1895,1975,2,Hip,3675,Residential,5025.0,642548.433,RM1,RES1,37.90637059130433,-122.49522737826086
1896,1975,1,Flat,5098,Residential,3200.0,478411.776,RM1,RES1,37.90655453666666,-122.49498538666667
1897,1975,2,Gable,3176,Residential,4523.0,603274.214,RM1,RES1,37.90688815641026,-122.49502771794876
1898,1975,2,Hip,3021,Other,4056.0,564071.664,W1,RES1,37.905230241379314,-122.49615873448278
1899,1975,2,Hip,3033,Residential,3410.0,498355.35,W1,RES1,37.90538518695652,-122.49590989999999
1900,1975,2,Hip,3605,Residential,3887.0,547980.074,RM1,RES1,37.905628699999994,-122.49573974736842
1901,1975,2,Hip,3440,Residential,4552.0,605533.325,W1,RES1,37.90578569565218,-122.49549435652175
1902,1975,2,Hip,3403,Residential,4024.0,561190.793,RM1,RES1,37.90538200625001,-122.49546601249999
1903,1975,2,Hip,3417,Other,3744.0,533620.494,RM1,RES1,37.905363462500006,-122.49518506249998
1904,1975,2,Hip,3597,Residential,3745.0,533722.449,RM1,RES1,37.905283377777785,-122.49483292592593
1905,1975,2,Flat,2889,Residential,4640.0,612263.07,W1,RES1,37.9054041483871,-122.49449412903226
1906,1975,1,Gable,3650,Residential,3261.0,484298.954,W1,RES1,37.90591258,-122.495086145
1907,1975,2,Gable,3110,Residential,4626.0,611205.055,RM1,RES1,37.90571739999999,-122.49479403809524
1908,1975,2,Flat,5228,Residential,4004.0,559377.573,W1,RES1,37.905745143181825,-122.49439058863636
1909,1975,2,Hip,3666,Residential,3293.0,485430.334,W1,RES1,37.906072375,-122.49480507500002
1910,1975,2,Hip,4011,Other,3917.0,550936.347,W1,RES1,37.90606369259259,-122.4944682925926
1911,1975,2,Hip,3997,Residential,3955.0,554652.965,RM1,RES1,37.90633922903226,-122.49404430645164
1912,1975,2,Hip,3921,Residential,4012.0,560104.031,W1,RES1,37.90613380416668,-122.49375339999999
1913,1975,2,Gable,4123,Residential,4677.0,615036.254,W1,RES1,37.90592179545455,-122.49353426818185
1914,1975,2,Flat,2121,Residential,3136.0,469251.23,W1,RES1,37.90551225294118,-122.49347039999999
1915,NA,NA,Hip,859,Residential,,,,,37.90539852,-122.49342675999999
1916,NA,NA,Hip,1499,Residential,,,,,37.90527099999999,-122.49343523999998
1917,1975,2,Hip,2195,Residential,4390.0,592650.869,RM1,RES1,37.905128469230775,-122.49358593076923
1918,NA,NA,Hip,773,Residential,,,,,37.905217220000004,-122.49280148
1919,1975,2,Hip,4178,Residential,5812.0,704828.902,W1,RES1,37.90534752222223,-122.49250142962964
1920,1975,2,Hip,2158,Residential,3649.0,523835.966,RM1,RES1,37.905453512499996,-122.49290373124998
1921,1975,2,Flat,5537,Residential,6903.0,793990.02,W1,RES1,37.90777204565218,-122.49432298913041
1922,1975,2,Flat,3276,Residential,5814.0,705008.458,RM1,RES1,37.90763497878788,-122.49489366060605
1923,1975,2,Hip,3915,Residential,4445.0,597096.267,RM1,RES1,37.90734403913043,-122.49441513913041
1924,1975,2,Gable,4817,Residential,5310.0,664645.828,RM1,RES1,37.90730805294118,-122.49484054705881
1925,1975,2,Gable,4546,Residential,4630.0,611507.833,RM1,RES1,37.90692141935483,-122.49341569677418
1926,1975,2,Flat,3346,Residential,4089.0,567016.419,RM1,RES1,37.906896987179486,-122.49426296666671
1927,1975,2,Flat,3244,Residential,4076.0,565859.533,RM1,RES1,37.90673054444444,-122.49390157222223
1928,1975,2,Gable,4102,Residential,4532.0,603977.511,W1,RES1,37.90662272380953,-122.49357507619048
1929,1975,2,Hip,4047,Residential,4678.0,615110.742,RM1,RES1,37.90633911666667,-122.4932071333333
1930,1975,2,Hip,4269,Other,5280.0,662392.304,RM1,RES1,37.906731854838704,-122.49301245806451
1931,1975,2,Flat,4052,Other,6060.0,726763.389,RM1,RES1,37.90668091463415,-122.49247601463415
1932,1975,2,Flat,3746,Residential,4359.0,590112.788,W1,RES1,37.90644421818182,-122.49257364545454
1933,1975,2,Hip,3856,Residential,4301.0,585301.207,W1,RES1,37.90618630740741,-122.49274864444443
1934,1975,2,Flat,4113,Residential,4777.0,622364.372,W1,RES1,37.90590780869565,-122.49288846956524
1935,1964,2,Flat,3334,Other,3122.0,467985.01,W1,RES1,37.8842128826087,-122.47267552173915
1936,1964,2,Flat,3389,Residential,2914.0,448297.152,W1,RES1,37.884626524999995,-122.47318013000002
1937,1971,1,Flat,3340,Residential,2349.0,370022.119,W1,RES1,37.8838993076923,-122.47032185384614
1938,1971,1,Gable,4325,Residential,4107.0,525024.423,W1,RES1,37.88355038461538,-122.47067416153847
1939,1971,2,Gable,1461,Residential,751.715328,150733.416,S1,COM4,37.883795255555555,-122.47103825555554
1940,1971,2,Gable,5438,Residential,6005.0,702602.294,RM1,RES1,37.88433810666666,-122.47072469999999
1941,1971,2,Gable,2116,Residential,3072.0,439040.566,W1,RES1,37.88398132,-122.47125005999999
1942,NA,NA,Gable,1167,Residential,,,,,37.88388908,-122.47135176000002
1943,1971,1,Gable,2705,Other,1291.5167,205542.926,C1,IND6,37.884076917647064,-122.47161040588237
1944,1971,2,Gable,3475,Residential,4444.0,565986.958,RM1,RES1,37.88491409130435,-122.47031263913044
1945,1971,2,Gable,3207,Other,2899.0,422465.965,RM1,RES1,37.884207249999996,-122.47143960625
1946,1971,1,Gable,2337,Residential,1679.0,299455.621,W1,RES1,37.884413853846155,-122.47131152307692
1947,NA,NA,Gable,642,Residential,,,,,37.88455222,-122.47123864
1948,1971,1,Gable,1598,Residential,1366.0,265459.037,RM1,RES1,37.88457311428572,-122.47096164285713
1949,1971,1,Gable,2079,Other,1532.0,282814.161,W1,RES1,37.88453905555556,-122.4714942111111
1950,NA,NA,Gable,1181,Residential,,,,,37.8842403,-122.47183626
1951,1971,2,Hip,2150,Residential,945.030737,152447.494,RM1,IND6,37.884327472727264,-122.47197329999999
1952,1971,1,Gable,2164,Residential,1321.0,261222.07,RM1,RES1,37.88447484545455,-122.47214266363636
1953,1971,1,Gable,1489,Residential,1344.0,263426.004,RM1,RES1,37.884587999999994,-122.47191142222222
1954,1971,1,Gable,3522,Residential,2423.0,376638.876,RM1,RES1,37.88467365384616,-122.4722450769231
1955,1971,2,Flat,2713,Residential,3314.0,462640.264,RM1,RES1,37.88506011666666,-122.47102608333333
1956,1971,2,Gable,2026,Residential,2842.0,416791.927,W1,RES1,37.884750877777776,-122.47133614444442
1957,1971,1,Gable,1525,Residential,1296.0,258735.488,RM1,RES1,37.884802519999994,-122.47180014
1958,1971,2,Gable,2552,Residential,2483.0,387155.786,W1,RES1,37.884962677777786,-122.47213772222221
1959,1971,1,Gable,2402,Residential,2492.0,383173.121,W1,RES1,37.88517586363636,-122.4723015818182
1960,NA,NA,Hip,640,Other,,,,,37.88534295714286,-122.47235938571428
1961,1971,1,Gable,2219,Residential,2880.0,417466.275,W1,RES1,37.885356092307696,-122.47250076923078
1962,1971,2,Gable,1700,Residential,2115.0,352488.848,W1,RES1,37.88490011818182,-122.47257599090908
1963,1971,1,Gable,2255,Other,2068.0,343070.687,W1,RES1,37.885122515384616,-122.47278724615386
1964,1971,1,Gable,2295,Residential,3103.0,438546.148,RM1,RES1,37.88546627142857,-122.47287955714287
1965,1971,1,Gable,1748,Residential,33000.0,4434535.18,S1,COM2,37.88584083846153,-122.47324183076923
1966,1971,1,Hip,4040,Residential,2787.0,408491.935,RM1,RES1,37.88601517826087,-122.47359059130434
1967,1971,1,Gable,3123,Residential,1366.0,265459.037,RM1,RES1,37.88623815454545,-122.47370047272729
1968,1971,1,Hip,7968,,7559.0,966315.952,W1,RES1,37.88656191136363,-122.47070443181816
1969,1971,2,Hip,3213,,5439.0,643493.731,W1,RES1,37.88747963333333,-122.47131458888887
1970,1971,2,Flat,2960,Other,4785.0,591739.628,RM1,RES1,37.88785291333333,-122.47251203333333
1971,1971,3,Flat,2425,Residential,1797.73632,279344.101,S1,IND6,37.88755058421052,-122.47273246842106
1972,1971,2,Gable,2675,Residential,3730.0,503904.32,W1,RES1,37.887274325,-122.4729115875
1973,1971,1,Hip,1065,Residential,826.0,204152.301,W1,RES1,37.886956100000006,-122.47254452380953
1974,1971,2,Flat,4640,Residential,5795.0,678031.689,RM1,RES1,37.887028292500005,-122.47217592250001
1975,1971,2,Gable,2727,,4244.0,549710.557,W1,RES1,37.88667438695652,-122.47166421304348
1976,1971,2,Hip,3158,Residential,4528.0,572564.6,RM1,RES1,37.88609349565217,-122.47225083913045
1977,1971,2,Flat,4488,Residential,5477.0,646298.485,RM1,RES1,37.88632252,-122.47266021333331
1978,1971,2,Hip,4872,Residential,5074.0,615358.154,W1,RES1,37.88668731999999,-122.47294571333335
1979,1971,2,Gable,3257,Residential,3731.0,503998.994,W1,RES1,37.88644774545455,-122.47321775454544
1980,NA,NA,Hip,4328,Residential,,,,,37.88784178,-122.47422748666668
1981,NA,NA,Hip,1093,Residential,,,,,37.88738235555556,-122.47433953333335
1982,1964,1,Gable,5861,Residential,5816.0,567073.958,W1,RES1,37.8874510212766,-122.47402013829786
1983,1964,2,Hip,4273,Residential,4234.0,579640.928,RM1,RES1,37.88733662162163,-122.47352131891896
1984,1964,1,Flat,2217,Residential,1722.0,328970.367,W1,RES1,37.88646854545455,-122.47410599090908
1985,NA,NA,Flat,745,Residential,,,,,37.88656276,-122.47401054000002
1986,1964,1,Flat,2435,Residential,1455.0,296302.887,W1,RES1,37.88669226363636,-122.47411847272726
1987,1964,1,Flat,3551,Residential,2649.0,425874.208,W1,RES1,37.88680035454545,-122.47438496363635
1988,NA,NA,Gable,982,Residential,,,,,37.88688132,-122.4741714
1989,1964,2,Gable,1916,Residential,4417.0,735764.676,W1,RES3A,37.88699052,-122.4744606
1990,1964,2,Gable,3137,Residential,3172.0,472473.099,RM1,RES1,37.88696054545455,-122.47482736363636
1991,1964,1,Gable,3226,Residential,1384.0,288298.909,W1,RES1,37.88728220526316,-122.47481341052631
1992,1964,1,Gable,2302,Residential,1981.25,380766.433,W1,RES3A,37.88729644210527,-122.47526876842103
1993,1964,2,Hip,2486,Other,2974.0,454144.696,RM1,RES1,37.88751031538462,-122.47512074615385
1994,NA,NA,Hip,1592,Other,,,,,37.88773342857144,-122.47533652857143
1995,NA,NA,Gable,746,Other,,,,,37.89040876,-122.47130383999999
1996,1971,2,Gable,2626,Other,4597.0,577853.292,W1,RES1,37.890255329999995,-122.47128026666664
1997,1971,2,Hip,4161,Residential,5360.0,637587.694,W1,RES1,37.889856097297304,-122.47139517027026
1998,1971,2,Hip,4475,Residential,5094.0,616955.893,W1,RES1,37.88950118620689,-122.47139087241379
1999,1971,2,Flat,3602,Residential,5788.0,677212.669,RM1,RES1,37.88916417599999,-122.47159238799999
2000,1971,2,Hip,5484,Residential,9985.0,1168273.75,RM1,RES1,37.888923882352934,-122.4718762588235
2001,1971,2,Flat,2100,Residential,4622.0,579744.026,W1,RES1,37.888580658974355,-122.47148256153847
2002,1971,2,Gable,2926,Residential,3669.0,498088.182,W1,RES1,37.88814891578947,-122.47129104210525
2003,1971,2,Hip,6026,Residential,7116.0,832592.494,RM1,RES1,37.888264780952376,-122.47217861904767
2004,1964,1,Flat,7861,Other,5122.0,499407.292,RM1,RES1,37.8882680875,-122.473151515
2005,1964,2,Gable,4416,Residential,4765.0,621497.868,W1,RES1,37.88875538888889,-122.47278232222223
2006,1964,1,Flat,8490,Residential,7158.0,697922.179,W1,RES1,37.88885837499999,-122.47324791428575
2007,1964,1,Hip,5048,Other,3098.0,469153.305,RM1,RES1,37.88936019999999,-122.47345705555553
2008,1964,3,Flat,3273,Other,4369.0,607683.694,RM1,RES1,37.88954655185186,-122.47409520370371
2009,1964,2,Flat,2682,Other,3352.0,491985.15,RM1,RES1,37.889752552941175,-122.47361851176468
2010,1964,3,Hip,2954,Residential,4672.0,630657.656,RM1,RES1,37.88997315185185,-122.47334096666667
2011,NA,NA,Gable,642,Residential,,,,,37.89008844,-122.47327036000001
2012,NA,NA,Gable,818,Residential,,,,,37.890174280000004,-122.47300052
2013,1964,2,Flat,2997,Residential,5022.0,642307.639,W1,RES1,37.89009661052632,-122.47288069473684
2014,1964,2,Hip,3091,Residential,4770.0,621859.338,W1,RES1,37.889647384615394,-122.47305491538462
2015,NA,NA,Gable,11598,Other,,,,,37.8881827611111,-122.47414284722224
2016,1964,1,Flat,20267,Other,395.686868,155525.711,C1,REL1,37.888505307692306,-122.47441975384616
2017,NA,NA,Gable,11986,Other,,,,,37.889156572727266,-122.47494116363636
2018,NA,NA,Gable,6016,Residential,,,,,37.88940003333333,-122.47519916666664
2019,1964,1,Gable,2177,Residential,1590.0,311005.03,RM1,RES1,37.888652,-122.475348
2020,1964,1,Gable,1937,Residential,1534.0,305169.966,W1,RES1,37.8888276,-122.4755833818182
2021,1964,2,Gable,2925,Residential,3491.0,507129.688,RM1,RES1,37.890650286666656,-122.47511050666665
2022,1964,1,Flat,4205,Residential,2157.0,378323.295,W1,RES1,37.89097451904763,-122.47533063809526
2023,1964,2,Hip,2865,Residential,3612.0,519972.239,W1,RES1,37.89116568499999,-122.47495077
2024,1964,1,Gable,2973,Residential,2388.0,399416.761,RM1,RES1,37.891516028,-122.47534400400004
2025,1964,1,Gable,2787,Residential,2104.0,372953.7,RM1,RES1,37.89181014666667,-122.47521866000001
2026,1964,2,Gable,4004,Residential,4247.0,580747.747,W1,RES1,37.892107200000005,-122.47512102105262
2027,1964,1,Gable,3303,Residential,2827.0,442638.408,W1,RES1,37.892366433333336,-122.47513575555556
2028,1964,2,Gable,3365,Residential,926.657877,128518.894,W1,COM4,37.89273144545455,-122.47532412727273
2029,1964,2,Hip,4000,Residential,5130.0,650868.739,W1,RES1,37.89358997037038,-122.47547388518518
2030,1964,2,Hip,2724,Other,3764.0,535655.478,W1,RES1,37.89339484736843,-122.47528008947366
2031,1964,1,Hip,3726,Other,3697.0,522856.473,W1,RES1,37.89321159629629,-122.47508022592594
2032,1964,2,Gable,3745,Residential,4441.0,596775.452,W1,RES1,37.89302063333334,-122.47486546666667
2033,1964,1,Gable,5294,Residential,5352.0,521832.844,W1,RES1,37.89286024736842,-122.47449393157895
2034,1964,2,Gable,3537,Residential,3930.0,552211.342,RM1,RES1,37.893041952941175,-122.47414458235295
2035,1964,2,Gable,2577,Residential,3628.0,521646.68,W1,RES1,37.89329654545455,-122.4745195090909
2036,1964,2,Hip,2737,Residential,3667.0,525704.892,RM1,RES1,37.89348666190477,-122.47482796666667
2037,1964,1,Hip,3964,Residential,4003.0,545837.496,RM1,RES1,37.89378604615385,-122.47511053846156
2038,1964,2,Gable,2757,Residential,3834.0,542709.668,RM1,RES1,37.89412705333334,-122.47529441999998
2039,1964,2,Gable,3563,Residential,4166.0,573784.284,RM1,RES1,37.89430176956522,-122.4755177521739
2040,1964,1,Gable,4107,Residential,4134.0,537298.87,RM1,RES1,37.89426113157894,-122.47501412631577
2041,1964,1,Gable,3068,Residential,3478.0,504261.547,RM1,RES1,37.894004584615395,-122.4747849923077
2042,1964,2,Flat,3088,Residential,3752.0,534435.528,W1,RES1,37.89358783043478,-122.47441767826088
2043,1964,2,Hip,3625,Residential,4020.0,560828.929,W1,RES1,37.89335427727272,-122.4740638227273
2044,1964,2,Gable,3199,Residential,3388.0,495947.647,RM1,RES1,37.89368087391305,-122.4739438652174
2045,1964,2,Gable,3155,Residential,3811.0,540403.574,W1,RES1,37.89390096666668,-122.47417113333333
2046,1964,2,Gable,3009,Residential,3596.0,518292.25,W1,RES1,37.894143899999996,-122.47436958421055
2047,1964,2,Flat,1743,Residential,4017.0,560557.275,RM1,RES1,37.89448253846154,-122.47457847692307
2048,1964,2,Gable,1503,Residential,3522.0,510450.154,RM1,RES1,37.89467516,-122.47491522
2049,1964,2,Gable,3674,Residential,3776.0,536872.308,W1,RES1,37.89466182666667,-122.47534097999998
2050,1964,2,Gable,2666,,2904.0,447309.29,W1,RES1,37.89589517692308,-122.4754593
2051,1964,2,Gable,3184,,4569.0,606848.1,RM1,RES1,37.895707015384616,-122.47523915384613
2052,1964,2,Hip,3878,,5635.0,688766.568,W1,RES1,37.89552352,-122.47497504
2053,1964,1,Gable,4562,,4194.0,532829.36,W1,RES1,37.89521138823529,-122.47470672941178
2054,1964,1,Hip,5062,,5055.0,492874.632,W1,RES1,37.89470485789474,-122.47398829473686
2055,1964,1,Flat,4185,,2696.0,430341.619,RM1,RES1,37.894253092307686,-122.47323805384615
2056,1975,1,Gable,3180,Residential,2556.0,416717.067,RM1,RES1,37.90068945714285,-122.47127881428571
2057,1975,1,Gable,3359,Residential,2677.0,428548.612,RM1,RES1,37.90056581578948,-122.4718844105263
2058,1975,2,Gable,2440,Other,2861.0,443018.277,RM1,RES1,37.90037771538462,-122.4721827076923
2059,1975,1,Gable,3710,Residential,2341.0,395429.506,W1,RES1,37.900528018181824,-122.47272912727271
2060,1975,1,Gable,3300,Residential,2944.0,454427.398,RM1,RES1,37.90025824615385,-122.47285553076924
2061,1975,2,Gable,2411,Residential,3857.0,545004.3,RM1,RES1,37.90009551111111,-122.47233621111111
2062,1975,1,Flat,5126,Residential,2963.0,456292.86,RM1,RES1,37.89981086363636,-122.472779
2063,1975,2,Hip,2570,Other,3755.0,534740.808,W1,RES1,37.899694295454545,-122.4730928409091
2064,1975,1,Gable,3467,Residential,1936.0,409493.439,W1,RES1,37.90047932727272,-122.47380234545453
2065,NA,NA,Gable,879,Other,,,,,37.900304240000004,-122.4737168
2066,1975,2,Hip,2249,Residential,3251.0,480718.238,W1,RES1,37.900100450000004,-122.47390732
2067,1975,1,Gable,3664,Residential,2808.0,440674.967,RM1,RES1,37.90009697222222,-122.47347819999997
2068,1964,2,Hip,4225,Residential,6272.0,744985.59,RM1,RES1,37.899266408,-122.47559532800001
2069,1964,2,Gable,4360,Residential,6021.0,723358.166,RM1,RES1,37.898991386956524,-122.47534720869564
2070,1964,2,Hip,3527,Residential,5178.0,654602.691,W1,RES1,37.898597351612885,-122.47538938064517
2071,1964,2,Flat,8378,Other,9963.0,1079351.56,RM1,RES1,37.896928561016956,-122.47315251355928
2072,1975,1,Hip,3259,Residential,2777.0,437788.048,W1,RES1,37.90178670588236,-122.50294980588238
2073,1975,2,Hip,2851,Residential,3381.0,495179.361,W1,RES1,37.90197627142857,-122.50281759047621
2074,1975,1,Hip,2885,Residential,2529.0,413979.565,RM1,RES1,37.90213641764706,-122.50260665294115
2075,1975,1,Hip,3160,Residential,3336.0,674461.281,RM1,RES1,37.90228367368421,-122.5024742368421
2076,1975,2,Gable,3606,Residential,4248.0,580832.717,RM1,RES1,37.902439715,-122.502265575
2077,1975,1,Hip,3955,Residential,4248.0,528506.689,W1,RES1,37.90265593529412,-122.50211897058826
2078,1975,2,Hip,2882,Residential,3039.0,460325.495,RM1,RES1,37.90142806153846,-122.50278182307692
2079,1975,2,Hip,3103,Residential,3171.0,472384.267,RM1,RES1,37.901477606250005,-122.50239365
2080,1975,1,Hip,2989,Residential,2808.0,440674.967,W1,RES1,37.90147574444444,-122.50211032222218
2081,1975,3,Hip,3637,Residential,4239.0,597064.599,W1,RES1,37.901218240000006,-122.50211438
2082,1975,3,Hip,3282,Residential,3697.0,552409.709,W1,RES1,37.902145223809526,-122.50206484761905
2083,1975,2,Hip,2814,Residential,2964.0,453179.584,RM1,RES1,37.90098378333334,-122.501712025
2084,1975,1,Hip,2715,Other,3002.0,460079.082,W1,RES1,37.90117311,-122.50171306999998
2085,1975,2,Hip,3161,Residential,3192.0,474241.793,W1,RES1,37.90141525384615,-122.5016226
2086,1975,1,Hip,2688,Residential,2767.0,506326.769,W1,RES1,37.901640900000004,-122.50162358125002
2087,1975,2,Gable,3010,Residential,3399.0,497152.809,RM1,RES1,37.90187917777777,-122.50163471111108
2088,1975,2,Hip,3158,Residential,2928.0,449673.788,W1,RES1,37.902040330769225,-122.50157007692307
2089,1975,1,Hip,3090,Other,3068.0,466355.149,RM1,RES1,37.90228980526315,-122.50158982631581
2090,1975,1,Hip,3441,Residential,3066.0,466167.392,W1,RES1,37.90255193846154,-122.50153232307694
2091,1975,2,Hip,3400,Residential,4340.0,713495.479,W1,RES1,37.90282022307692,-122.50159768461539
